dixiefive,99,1,1.0101,none,564,https://pbs.twimg.com/profile_images/748367077942136834/m6pY7AGb_normal.jpg
EvansMicky,100,1,1,none,82,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png
BrunoAm05317727,66,1,1.51515,"London, England",802,https://pbs.twimg.com/profile_images/752562694876700672/beV7twUV_normal.jpg
twooor,96,1,1.04167,Tehran,133,https://pbs.twimg.com/profile_images/567739248/celtic-dog-1_normal.jpg
AQ_Isa,100,1,1,none,71,https://pbs.twimg.com/profile_images/674855935207174144/977hlnaC_normal.jpg
moonlander56,96,2,2.08333,Thx for the follows & RTs :-),2126,https://pbs.twimg.com/profile_images/666224020405243904/XT90yBMZ_normal.jpg
jasminjames_,85,1,1.17647,"Leeds, England",320,https://pbs.twimg.com/profile_images/752948436224401409/ObmWbYMz_normal.jpg
Devonnes_bae,100,1,1,none,1065,https://pbs.twimg.com/profile_images/754030186807590912/37mtof0H_normal.jpg
PlatoSays,98,1,1.02041,"Geordie-On-Sea, Sussex",1985,https://pbs.twimg.com/profile_images/747057455054598145/ZiEuMOY6_normal.jpg
sprockaldo,18,3,16.6667,none,151,https://pbs.twimg.com/profile_images/665627316509409280/odkAxNjO_normal.jpg
kirstytm,99,6,6.06061,Cooey! Over here!!,319,https://pbs.twimg.com/profile_images/739135719155879937/_cCf6g11_normal.jpg
bradleyAstar,86,2,2.32558,none,1660,https://pbs.twimg.com/profile_images/750857849274765313/y_23R293_normal.jpg
carol_mccrtcrl,100,52,52,West coast,51,https://pbs.twimg.com/profile_images/378800000371339299/2f0297020ba0d58f30eb7097dc6bf12a_normal.jpeg
crystachiotaki,89,12,13.4831,"Bromley,London-N.Orleans LA-Gr",663,https://pbs.twimg.com/profile_images/500996660705492992/vcnJ2Flx_normal.png
MALICEr,99,5,5.05051,"Victoria, Australia",302,https://pbs.twimg.com/profile_images/753613019167412224/2oFCrPNs_normal.jpg
Achim_Klenner,86,3,3.48837,"Frankfurt/Main, Germany",29,https://pbs.twimg.com/profile_images/747504810174341121/vr0pa0WH_normal.jpg
Grc1287,100,13,13,"New York,NY",178,https://pbs.twimg.com/profile_images/551410865732591616/AtnfckGd_normal.jpeg
RaitaMaria,99,2,2.0202,none,954,https://pbs.twimg.com/profile_images/731382391294562304/C2EMBNr7_normal.jpg
Shirleyharrima3,34,1,2.94118,France vence,13,https://pbs.twimg.com/profile_images/742416550196482049/wN0pwRd2_normal.jpg
MiriamWesselink,40,1,2.5,70,2784,https://pbs.twimg.com/profile_images/423431075004575745/Nixq7VCL_normal.jpeg
CrevaStella,76,1,1.31579,none,607,https://pbs.twimg.com/profile_images/683001637556875264/xKfe67FN_normal.jpg
Pakkurareman,83,1,1.20482,Japanese in the USA,23194,https://pbs.twimg.com/profile_images/3258586321/e49e22c7b98824c01e39cb270e58c441_normal.jpeg
F117J,100,2,2,none,5040,https://pbs.twimg.com/profile_images/472457169233670144/xWU5pUS4_normal.png
Patrice_H_,100,13,13,"Paris, Ile-de-France",251,https://pbs.twimg.com/profile_images/429929813814439936/2BNCy7up_normal.jpeg
sassyfriday45,79,10,12.6582,none,1245,https://pbs.twimg.com/profile_images/2975121921/07bd5bb72a2471755fc7e6a00025dae0_normal.jpeg
MexicoSecuestra,95,4,4.21053,"Distrito Federal, México",1437,https://pbs.twimg.com/profile_images/665941243105382400/pgRTYvLq_normal.jpg
rmrphoto,91,2,2.1978,"San Diego, CA",171,https://pbs.twimg.com/profile_images/695750798676865024/MsbrrVR0_normal.jpg
luvmikemizanin,87,3,3.44828,Chicago,3533,https://pbs.twimg.com/profile_images/753776748010016769/VJgxLDiu_normal.jpg
10newsvanhyfte,97,1,1.03093,San Diego,2502,https://pbs.twimg.com/profile_images/610178836433498112/nYCoJunB_normal.jpg
CalamityKlarita,100,11,11,none,307,https://pbs.twimg.com/profile_images/546846745188380672/tAFbFGQ5_normal.jpeg
boneheadstudios,100,1,1,Texas,2030,https://pbs.twimg.com/profile_images/504377222346465280/j_Ednmfz_normal.jpeg
MegganAnderson,60,4,6.66667,1171S Robertson#341 LA CA90035,1100,https://pbs.twimg.com/profile_images/623972644589690880/Qp48NWyZ_normal.jpg
lbragen,99,1,1.0101,"Greenville,NC",3540,https://pbs.twimg.com/profile_images/592327466548604928/bFLTtbaS_normal.jpg
JoshieBreakfast,94,1,1.06383,"Marysville, WA",6133,https://pbs.twimg.com/profile_images/753267875570290689/1UautqIr_normal.jpg
NathanielAlder,4,1,25,none,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png
ralusimosera,100,7,7,none,459,https://pbs.twimg.com/profile_images/744742968838467585/OgDJGI2Q_normal.jpg
mtee88,98,2,2.04082,"Illinois, USA",1661,https://pbs.twimg.com/profile_images/587419572300558338/tV8W3Dhn_normal.png
marylougeorge2,77,2,2.5974,"Toronto,Ontario,Canada",1513,https://pbs.twimg.com/profile_images/2338465880/tfh8d9x5qitk0quk2i4m_normal.jpeg
TerribleTodd9,96,3,3.125,United States,236,https://pbs.twimg.com/profile_images/749288584004399108/9j9LNk-z_normal.jpg
vivdarkangel,63,5,7.93651,none,506,https://pbs.twimg.com/profile_images/578946340547346432/6ggXVLSa_normal.jpeg
kazw69,100,10,10,"Treeton, England",82,https://pbs.twimg.com/profile_images/748627286451179521/gq1sUK9F_normal.jpg
LionHearts2016,97,3,3.09278,none,1450,https://pbs.twimg.com/profile_images/378800000421509060/e6b4a649c80b04ed01d4b7fa47985000_normal.jpeg
GhostWolf71,100,7,7,none,748,https://pbs.twimg.com/profile_images/3628765468/a47875e763f4d480d35b31cabc6111a7_normal.jpeg
vegboo,98,13,13.2653,none,51,https://pbs.twimg.com/profile_images/699388559694786560/UGzX1z3w_normal.jpg
japhettebender1,100,5,5,none,187,https://pbs.twimg.com/profile_images/708298435338702849/EHMqxIYx_normal.png
mundane_lyfe,99,35,35.3535,Canada,65,https://pbs.twimg.com/profile_images/731306584274550784/_0Y2HI7Z_normal.jpg
julie62_ray,99,3,3.0303,"Wrexham, North Wales, UK.",9135,https://pbs.twimg.com/profile_images/556375359919505408/L4_kbiYm_normal.jpeg
wynterdawn_07,87,6,6.89655,"Erie, Pa, USA",633,https://pbs.twimg.com/profile_images/707677595119304705/EHRXVM8o_normal.jpg
bernat_cim,99,1,1.0101,none,360,https://pbs.twimg.com/profile_images/528229056047616000/OD_cmxu1_normal.jpeg
TerriLynch78,91,6,6.59341,none,1743,https://pbs.twimg.com/profile_images/750040439500054532/B1HaI0BK_normal.jpg
GoldingEva,98,1,1.02041,none,278,https://pbs.twimg.com/profile_images/495336595898515456/YKJz2CvR_normal.jpeg
queenwaldorff,96,35,36.4583,none,5811,https://pbs.twimg.com/profile_images/694536108424560640/_hYJslev_normal.jpg
RodolfoDiazJ,93,2,2.15054,Santiago de Chile,195,https://pbs.twimg.com/profile_images/533362213751242752/iFBsOunA_normal.jpeg
